"title","date","dateavailable","unitype","areainfeet","numberbedrooms","image","price","location","url"
"STUDIO A LOUER!!! .ROSEMONT,MONTREAL, METRO PIE-IX!","2021-03-05T00:22:18.000Z","2021-03-04T00:00:00.000Z","apartment",140,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/4CkAAOSwc4xgQXkI/$_57.JPG",550,", Montreal, Rosemont H1X 3E3 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-louer-rosemont-montreal-metro-pie-ix/1553902959"
"Fully furnished 1 1/2 only minutes from Downtown Montreal","2021-03-05T01:00:22.000Z","2021-04-01T00:00:00.000Z","apartment",600,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UccAAOSwGm1gQYKB/$_57.JPG",600,"6655 Boulevard Monk, Montréal, QC H4E 4P3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-furnished-1-1-2-only-minutes-from-downtown-montreal/1553908161"
"MAGNIFIQUE STUDIO 1.5 ENTIÈREMENT RÉNOVÉ À AHUNTSIC-CARTIERVILLE","2021-01-31T19:45:33.000Z","2021-02-01T00:00:00.000Z","apartment",500,0,"https://i.ebayimg.com/00/s/NTQ0WDgwMA==/z/q44AAOSwt5ZgGyuc/$_57.JPG",695,"Rue Lachapelle, Montréal, QC H4J 2M7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-studio-1-5-entierement-renove-a-ahuntsic-cartierville/1548892703"
"just 700 $, 1 min du métro Plamondon, relouer l'appartement,","2021-03-05T00:35:28.000Z","2021-03-15T00:00:00.000Z","apartment",700,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/blMAAOSw32BgQXv~/$_57.JPG",700,"4711 Avenue Linton, Montréal, QC H3W 1K2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/just-700-1-min-du-metro-plamondon-relouer-lappartement/1553904833"
"logement à louer dans Rosemont","2021-03-04T22:35:30.000Z","2021-07-01T00:00:00.000Z","apartment",240,0,"https://i.ebayimg.com/00/s/NTMwWDgwMA==/z/c-8AAOSwcOBgQV8b/$_57.JPG",725,"Dandurand14e avenue, Montreal h1x 1n1 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-louer-dans-rosemont/1553887468"
"appartement/studio 1 1/2 paisible centre-ville bien situé","2021-02-03T20:06:33.000Z",,"apartment",0,0,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/vesAAOSwu7RgGwJH/$_57.JPG",730,"3547 Université, Montréal, QC, H3A 2B1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-studio-1-1-2-paisible-centre-ville-bien-situe/1549370277"
"Near McGill All Included Furnitured 1 1/2 Apartment for Rent !!!","2021-03-04T23:34:14.000Z","2021-03-07T00:00:00.000Z","apartment",250,0,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/ZHAAAOSwSbhgQW5f/$_57.JPG",750,"3495 Rue Saint-Dominique, Montréal, QC H2X 2X5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-mcgill-all-included-furnitured-1-1-2-apartment-for-rent/1553896162"
"3 1/2  rénové à louer Vimont Laval,  15 Février","2021-02-04T22:49:48.000Z","2021-02-15T00:00:00.000Z","apartment",400,1,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/I2sAAOSwyVBgHHh3/$_57.JPG",750,"455 Boulevard Dagenais E, Laval, QC H7M 5H1, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-renove-a-louer-vimont-laval-15-fevrier/1549545223"
"*** 2 1/2 CHAUFFÉ, NOUVELLE FENESTRATION, RÉNOVÉ - ROSEMONT ***","2020-12-30T19:52:00.000Z","2021-01-01T00:00:00.000Z","apartment",350,0,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/l0QAAOSwPWlf7Nl-/$_57.JPG",750,"5955 20e Av, Montréal, QC H1X 2J2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-chauffe-nouvelle-fenestration-renove-rosemont/1543688337"
"VERDUN ,NEXT TO METRO DE LEGLISE 31/2","2021-03-05T00:00:08.000Z","2021-04-01T00:00:00.000Z","apartment",600,1,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/JTMAAOSwVJBgQXQ6/$_57.JPG",775,"178 Rue Gordon, Verdun, QC H4G 2R3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/verdun-next-to-metro-de-leglise-31-2/1553899866"
"3 1/2 À LOUER | MONTRÉAL - ROSEMONT-LA PETITE-PATRIE","2021-01-06T09:09:56.000Z","2021-02-01T00:00:00.000Z","apartment",0,1,"https://i.ebayimg.com/00/s/MTAzNlgxNTU0/z/~BcAAOSwoW5gHS9D/$_57.JPG",775,"4150 D Bélanger, Rosemont-la-Petite-Patrie, QC, H1T 1A1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-montreal-rosemont-la-petite-patrie/1544707416"
"Studio Mc Gill - 777$ - Mois de mars payé - Available - Downtown","2021-03-04T23:48:10.000Z","2021-03-01T00:00:00.000Z","apartment",350,0,"https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/mRwAAOSwfcZgQXFo/$_57.JPG",777,"500 Avenue des Pins, Montréal, QC H2W 1S7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-mc-gill-777-mois-de-mars-paye-available-downtown/1553898126"
"appartement à louer 3 1/2 cote des neiges","2021-03-04T23:47:37.000Z","2021-05-01T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NjAyWDgwMA==/z/e40AAOSwDYJgQW7i/$_57.JPG",795,"Place de Darlington, Montréal, QC H3S 1L4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-3-1-2-cote-des-neiges/1553898050"
"3 1/2 Lasalle","2021-03-04T23:21:21.000Z","2021-05-01T00:00:00.000Z","apartment",1,1,"https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/w9wAAOSwKVBgQWtd/$_57.JPG",795,"125 Rue Lyette, LaSalle, QC H8R 3T5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-lasalle/1553894294"
"AHUNTSIC 3 1/2","2021-03-04T22:58:54.000Z","2021-07-01T00:00:00.000Z","apartment",650,1,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/cawAAOSwaRhgQWWi/$_57.JPG",795,"2015 Rue Sauvé E, Montréal, QC H2B 1A6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-3-1-2/1553890965"
"Métro Berri-UQAM, LIBRE, beau studio meublé, tout inclus","2021-03-04T20:51:14.000Z","2021-03-15T00:00:00.000Z","apartment",300,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uVQAAOSw-iFgQUga/$_57.JPG",800,"1205 Rue Labelle, Montréal, QC H2L 4C1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-berri-uqam-libre-beau-studio-meuble-tout-inclus/1553870791"
"3 ½ RÉNOVÉ À LAVAL- PRÈS DES SERVICES","2020-10-20T09:26:05.000Z","2021-02-18T00:00:00.000Z","apartment",567,1,"https://i.ebayimg.com/00/s/MzM4WDQ1MA==/z/ndYAAOSw5DpgJPOD/$_57.JPG",820,"1615 boul. de la Concorde est, Laval, QC, H7G 2E8","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-renove-a-laval-pres-des-services/1530858609"
"STUDIO À LOUER MAINTENANT : PLATEAU-MONT-ROYAL (MONTRÉAL)","2021-01-06T09:10:14.000Z","2021-02-20T00:00:00.000Z","apartment",0,0,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/i9YAAOSwYbNgMiNI/$_57.JPG",835,"4069 Hôtel-de-Ville, Montréal, QC, H2W 2G9","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-louer-maintenant-:-plateau-mont-royal-montreal/1544707446"
"L'ÎLE-BIZARD,  3 1/2   rénové à neuf.","2021-03-05T00:44:07.000Z","2021-04-01T00:00:00.000Z","apartment",750,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/l~UAAOSwJnxgQXy-/$_57.JPG",840,"619 Montée de L'Église, Montreal H9C 1H1 QC","https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/lile-bizard-3-1-2-renove-a-neuf/1553905993"
"3 demie ville saint laurent 514 513 0027 ","2021-03-05T01:00:52.000Z","2021-03-31T00:00:00.000Z","apartment",635,1,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/RvEAAOSw4oBgQYLK/$_57.JPG",850,"150 Rue Varry, Saint-Laurent, QC H4N 1A3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-demie-ville-saint-laurent-514-513-0027/1553908265"
"4 1/2 Arrondissement St-Michel Renover","2021-03-05T00:56:02.000Z","2021-03-01T00:00:00.000Z","apartment",650,2,"",850,"9161 15e Avenue, Montréal, QC H1Z 3P2, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/4-1-2-arrondissement-st-michel-renover/1553907600"
"CONDO! DEMI SOUS-SOL 4 1/2 A LOUER , POINTE AUX TREMBLES, MONTRE","2021-03-05T00:44:13.000Z","2021-05-01T00:00:00.000Z","apartment",950,2,"https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/FAkAAOSwqTVgQX6v/$_57.JPG",850,", Montreal, Pointe aux Trembles H1B 4T7 QC, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-demi-sous-sol-4-1-2-a-louer-pointe-aux-trembles-montre/1553906014"
"Near McGill All Included Furnitured 2 1/2 Studio for Rent !!!","2021-03-04T23:31:56.000Z","2021-03-07T00:00:00.000Z","apartment",300,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/dFYAAOSwdPJgQW3Q/$_57.JPG",850,"3495 Rue Saint-Dominique, Montréal, QC H2X 2X5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-mcgill-all-included-furnitured-2-1-2-studio-for-rent/1553895846"
"Apartment for,to,rent,Westmount,Montreal,studio,21/2","2020-10-28T19:33:52.000Z","2021-03-01T00:00:00.000Z","apartment",380,0,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0CUAAOSwVzFgOqZE/$_57.JPG",855,"4400 sainte catherine ouest, Montreal, QC, H3Z 1R3","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-to-rent-westmount-montreal-studio-21-2/1532495105"
"1.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé","2020-11-05T20:26:54.000Z","2021-04-01T00:00:00.000Z","apartment",450,0,"https://i.ebayimg.com/00/s/MTA2OFgxNjAw/z/GHYAAOSwRY5fpGAO/$_57.JPG",869,"670 de Gaspé, Verdun, QC, H3E 1H8","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-5-a-louer-iles-des-soeurs-nuns-island-670-de-gaspe/1533998834"
"Furnished / unfurnished 3 1/2 bright apartment (CDN- Hempstead)","2021-03-05T00:10:11.000Z","2021-04-01T00:00:00.000Z","apartment",600,1,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/FTgAAOSw9qBgQXbH/$_57.JPG",875,"5936 Ave McLynn, Montreal, QC H3X 2R2, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-unfurnished-3-1-2-bright-apartment-cdn-hempstead/1553901284"
"Le Colisée: Apartment for rent in Downtown Montreal","2020-06-10T20:42:48.000Z","2021-03-04T00:00:00.000Z","apartment",0,0,"https://i.ebayimg.com/00/s/NzIwWDEyODA=/z/k-MAAOSwWBJfnHK4/$_57.JPG",882,"235 Sherbrooke St W, Montreal, QC, H2X 1X7","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-colisee:-apartment-for-rent-in-downtown-montreal/1505750678"
"Côte des Neiges, grand 4½ rénové, près Outremont/ université","2021-03-05T00:49:13.000Z","2021-05-01T00:00:00.000Z","apartment",800,2,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/BhYAAOSwvPpgQX8b/$_57.JPG",895,"2675 Bedford, H3S 1G2, Montréal - CDN, QC","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cote-des-neiges-grand-4-renove-pres-outremont-universite/1553906680"
"3 1/2 À LOUER | MONTRÉAL AHUNTSIC | DISPONIBLE POUR AVRIL","2021-01-06T09:08:15.000Z","2021-04-01T00:00:00.000Z","apartment",0,1,"https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/mMQAAOSw7WJgNWCy/$_57.JPG",895,"125 Sauvé Ouest, Montréal, QC, H3L 1Y4","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-montreal-ahuntsic-disponible-pour-avril/1544707308"
"Bright 2 1/2 with Parking Point St. Charles","2021-02-03T09:24:00.000Z","2021-02-15T00:00:00.000Z","apartment",600,1,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fNcAAOSww9BgNMfl/$_57.JPG",900,"Rue Soulanges, Montréal, QC, H3K 2L6","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bright-2-1-2-with-parking-point-st-charles/1549296755"
"Apartement a louer","2021-03-05T00:03:49.000Z","2021-07-01T00:00:00.000Z","apartment",960,2,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/4CoAAOSwYmVgQXS8/$_57.JPG",910,"7315 R. Saint-Denis, Montréal, QC H2R 2E3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartement-a-louer/1553900371"
"Apartment a louer","2021-03-04T23:41:15.000Z","2021-07-01T00:00:00.000Z","basement-apartment",960,2,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/IxQAAOSweANgQW6L/$_57.JPG",910,"7315 R. Saint-Denis, Montréal, QC H2R 2E3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-a-louer/1553897144"
"Grand 5 1/2 chauffé, Verdun O. 2 ch. fermées, semi sous-sol","2021-03-04T23:23:48.000Z","2021-07-01T00:00:00.000Z","apartment",900,3,"https://i.ebayimg.com/00/s/NjAxWDgwMA==/z/iY0AAOSw55dgQWsd/$_57.JPG",910,"1151 Rue Leclair, Verdun, QC H4H 2M4, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-chauffe-verdun-o-2-ch-fermees-semi-sous-sol/1553894694"
"Magnifique Studio sur le Plateau/Beautiful Studio on the Plateau","2021-03-04T23:49:23.000Z","2021-03-06T00:00:00.000Z","apartment",1,0,"https://i.ebayimg.com/00/s/NTg5WDQ0Mw==/z/hLIAAOSweFlgQXHo/$_57.JPG",938,"1150 Rue Marie-Anne, Montréal, QC H2J 2B7, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-studio-sur-le-plateau-beautiful-studio-on-the-plateau/1553898298"
"Proche Métro Berri-UQAM, Très grand studio meublé, tout inclus","2021-03-04T20:53:59.000Z","2021-03-15T00:00:00.000Z","apartment",375,0,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3~cAAOSw2m1gQUjI/$_57.JPG",950,"1205 Rue Labelle, Montréal, QC H2L 4C1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/proche-metro-berri-uqam-tres-grand-studio-meuble-tout-inclus/1553871287"
"Apartment to,for rent,NDG,Westmount,adj,studio,21/2,bachelor","2020-06-16T09:05:17.000Z","2021-03-01T00:00:00.000Z","apartment",400,0,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/HkAAAOSwPKNgNWB7/$_57.JPG",950,"4840 Chemin de la Cote Saint Luc, Montreal, QC, H3W 2H1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-to-for-rent-ndg-westmount-adj-studio-21-2-bachelor/1506847165"
"4 1/2 ile des soeurs","2021-03-05T00:00:13.000Z","2021-06-01T00:00:00.000Z","apartment",700,2,"https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/G3kAAOSwQd5gQXR-/$_57.JPG",969,"Rue Abélard, Montréal, QC H3E 1B5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-ile-des-soeurs/1553899880"
"4 1/2 VERDUN | 1ER ÉTAGE | FOUR & RÉFRIGÉRATEUR INCLUS | JUILLET","2021-02-25T09:03:14.000Z","2021-07-01T00:00:00.000Z","apartment",0,2,"https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/750AAOSwf3pgN2fO/$_57.JPG",975,"177-187 2e Avenue, Verdun, QC, H4G 2W2","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-verdun-1er-etage-four-refrigerateur-inclus-juillet/1552671051"
"Apartment to,for rent,downtown Montreal,dj,Westmount,bachelor","2020-09-16T09:05:46.000Z","2021-03-01T00:00:00.000Z","apartment",420,0,"https://i.ebayimg.com/00/s/NDYxWDgwMA==/z/RzoAAOSwtbFf~gGD/$_57.JPG",986,"3555 Atwater, Montreal, QC, H3H 1Y3","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-to-for-rent-downtown-montreal-dj-westmount-bachelor/1524310923"
"Apartment for,to rent,downtown,Montreal,McGill,bachelor","2020-10-07T20:07:53.000Z","2021-04-01T00:00:00.000Z","apartment",360,0,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CYMAAOSwJWFgPgBU/$_57.JPG",990,"1530 DR PENFIELD, Montreal, QC, H3G 1C1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-to-rent-downtown-montreal-mcgill-bachelor/1528455387"
"BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC","2020-10-06T09:35:26.000Z",,"apartment",0,1,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/LqsAAOSwe3tffDpb/$_57.JPG",995,"3280 DE LA PÉPINIÈRE, MONTREAL, QC, H1N 3N4","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-31-2-renove-pres-de-metro-cadillac/1528169306"
"4 1/2 Lasalle","2021-03-04T23:26:51.000Z","2021-04-01T00:00:00.000Z","apartment",1,2,"https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/W84AAOSwrndgQWyZ/$_57.JPG",995,"125 Rue Lyette, LaSalle, QC H8R 3T5, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-lasalle/1553895118"
"1 1/2  -   mars/avril 2021 , au centre ville/transfert de bail","2021-02-09T20:02:49.000Z","2021-03-15T00:00:00.000Z","apartment",337,0,"https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/w2IAAOSwXvRgIupm/$_57.JPG",1000,"3463 Sainte Famille, Montréal, QC, H2X 2K7","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-1-2-mars-avril-2021-au-centre-ville-transfert-de-bail/1550309088"
"Studio meublé / avril / centre-ville  / McGill, UQAM","2020-11-07T09:02:21.000Z",,"apartment",0,0,"https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/wXQAAOSwhkFgGwF2/$_57.JPG",1035,"3463 Sainte Famille, Montréal, QC, H2X 2K7","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-meuble-avril-centre-ville-mcgill-uqam/1534256363"
"3 1/2 TOUT INCLUS À CHOMEDEY AVEC PISCINE","2020-11-08T19:02:13.000Z","2021-02-18T00:00:00.000Z","apartment",524,1,"https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/4X4AAOSwDRJgJPKW/$_57.JPG",1050,"3095 rue Édouard-Montpetit, Laval, QC, H7T 1V3","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-tout-inclus-a-chomedey-avec-piscine/1534537809"
"Studio for rent close to Mount-Royal PROMOTION","2020-06-10T22:47:18.000Z",,"apartment",330,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/iC0AAOSwyPhfrIxZ/$_57.JPG",1062,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-close-to-mount-royal-promotion/1505777779"
"Studio à deux pas du Mont-Royal PROMOTION","2020-06-10T22:47:18.000Z",,"apartment",330,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/ssAAAOSwDwJfrIxY/$_57.JPG",1062,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-deux-pas-du-mont-royal-promotion/1505777778"
"Grand 4 1/2 pour mai","2021-03-04T22:58:42.000Z","2021-05-01T00:00:00.000Z","apartment",900,2,"https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/2xMAAOSwSHlgQWXu/$_57.JPG",1070,"6585 Avenue Victoria, Montréal, QC H3W 2T1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-pour-mai/1553890939"
"Apartment to,for,rent,Westmount,Montreal,31/2,3 1/2,1,bedroom","2020-06-11T03:40:28.000Z","2021-03-01T00:00:00.000Z","apartment",625,1,"https://i.ebayimg.com/00/s/NDgwWDM2MA==/z/N88AAOSwZf9gOl-8/$_57.JPG",1076,"4400 sainte catherine ouest, Montreal, QC, H3Z 1R3","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-to-for-rent-westmount-montreal-31-2-3-1-2-1-bedroom/1505846114"
"3 1/2 Grand et Luxueux, Lasalle 1095$ au bord de l'eau","2020-07-14T17:12:41.000Z",,"apartment",0,1,"https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/EUsAAOSwvvdfrI4c/$_57.JPG",1095,"9399 boul. Lasalle, Lasalle, QC, H8R 2M8","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-grand-et-luxueux-lasalle-1095-au-bord-de-leau/1512140774"
"4 1/2 Metro Cremazie,  Renover","2021-03-05T00:21:05.000Z","2021-03-01T00:00:00.000Z","apartment",650,2,"",1100,"8406 Rue Lajeunesse, Montréal, QC H2P 2E6, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-metro-cremazie-renover/1553902796"
"Grand studio a louer metro Henri-bourassa","2021-03-04T23:33:01.000Z","2021-06-01T04:00:00.000Z","condo",500,0,"https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/hIQAAOSwKX1gQWs5/$_57.JPG",1100,"305 Rue Lajeunesse, Montréal, QC H3L 2E3, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-studio-a-louer-metro-henri-bourassa/1553896011"
"Studio for rent close to Mount-Royal PROMOTION","2020-10-06T09:47:41.000Z",,"apartment",417,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/hOkAAOSwaJpfmcrx/$_57.JPG",1105,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-close-to-mount-royal-promotion/1528169875"
"Studio à deux pas du Mont-Royal PROMOTION","2020-10-06T09:47:41.000Z",,"apartment",417,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/NEEAAOSw8JRfmcrw/$_57.JPG",1105,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-deux-pas-du-mont-royal-promotion/1528169874"
"3 1/2 Condo for rent Appartement a louer Chomedey Laval","2021-03-05T00:37:34.000Z","2021-07-01T00:00:00.000Z","condo",600,1,"https://i.ebayimg.com/00/s/NjQwWDYxNg==/z/mQ0AAOSwBWZgQX0H/$_57.JPG",1120,"2816 Rue Justine-Lacoste, Laval, QC H7T 0C1, Canada","https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-condo-for-rent-appartement-a-louer-chomedey-laval/1553905131"
"Apartment for,to rent,downtown,Montreal,adj,Westmount,1,bedroom","2020-06-11T03:39:58.000Z","2021-03-01T00:00:00.000Z","apartment",785,1,"https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/aOgAAOSwnQtgNWB8/$_57.JPG",1125,"3555 Atwater, Montreal, QC, H3H 1Y3","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-for-to-rent-downtown-montreal-adj-westmount-1-bedroom/1505846015"
"Studio à deux pas du Mont-Royal PROMOTION","2020-06-10T22:47:31.000Z",,"apartment",445,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/pKkAAOSwc1Ffmcrx/$_57.JPG",1129,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-a-deux-pas-du-mont-royal-promotion/1505777848"
"Studio for rent close to Mount-Royal PROMOTION","2020-06-10T22:47:33.000Z",,"apartment",445,0,"https://i.ebayimg.com/00/s/Nzg1WDY1MA==/z/ZkoAAOSwH-Rfmcrx/$_57.JPG",1129,"4530 chemin de la Côte-des-Neiges, Montréal, QC, H3V 1G1","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-close-to-mount-royal-promotion/1505777854"
"Studio For Rent at Appartements Boutique - 693-715 William...","2021-02-03T09:15:24.000Z","2021-07-01T00:00:00.000Z","apartment",423,0,"https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rHsAAOSwSVhgGmmr/$_57.JPG",1145,"715 William Street, Montreal, QC, H3C 0T9","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-at-appartements-boutique-693-715-william/1549296000"
"2,5,  meublé et équipé au centre ville","2020-09-05T09:02:53.000Z","2020-12-01T00:00:00.000Z","apartment",412,0,"https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/EhAAAOSwgAZfU1Q5/$_57.JPG",1145,"3463 Sainte Famille, Montréal, QC, H2X 2K7","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-5-meuble-et-equipe-au-centre-ville/1522137276"
"LEASE TRANSFER 1 MONTH FREE","2021-03-04T23:14:39.000Z","2021-03-03T00:00:00.000Z","apartment",400,1,"https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pOMAAOSwvlVgQWl7/$_57.JPG",1145,"Montreal, Québec H2X 2K7","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lease-transfer-1-month-free/1553893254"
"1 bedroom condo St-Laurent  metro du college with garage","2021-03-05T00:51:08.000Z","2021-04-01T00:00:00.000Z","condo",540,1,"https://i.ebayimg.com/00/s/MjI1WDMwMA==/z/lckAAOSwikxgQYAR/$_57.JPG",1150,"1650 Rue Saint-Louis, Saint-Laurent, QC H4L 5P1, Canada","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-condo-st-laurent-metro-du-college-with-garage/1553906946"
"Condo neuf 31/2 à louer, Saint-Léonard à partir du 1150$","2020-10-06T10:04:17.000Z","2021-01-01T00:00:00.000Z","condo",586,1,"https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/hMkAAOSwOfRffEEf/$_57.JPG",1150,"9430,Boul. Lacordaire, Saint-Léonard, QC, H1R 3C0","https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-neuf-31-2-a-louer-saint-leonard-a-partir-du-1150/1528170492"
